station_id,timestamp,longitude,latitude,temp_f,dewpoint_f,humidity_percent,wind_direction_deg,wind_speed_kt,precip_1hr_in,altimeter_inhg,visibility_miles,wind_gust_kt,sky_cover_1,sky_cover_2,sky_cover_3,sky_altitude_1_ft,sky_altitude_2_ft,sky_altitude_3_ft,weather_codes,feels_like_f
HAF,2023-08-17 06:15:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,350.0,3.0,0.0,29.9,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 06:35:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,340.0,3.0,0.0,29.9,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 06:55:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,0.0,0.0,0.0,29.9,0.5,,OVC,<NA>,<NA>,200.0,,,BR,59.0
HAF,2023-08-17 07:15:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,300.0,3.0,0.0,29.9,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 07:35:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,330.0,3.0,0.0,29.9,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 07:55:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,0.0,0.0,0.0,29.9,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 08:15:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,0.0,0.0,0.0,29.89,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 08:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.89,0.5,,OVC,<NA>,<NA>,200.0,,,FG,57.2
HAF,2023-08-17 08:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.89,0.75,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 09:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,1.0,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 09:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,1.0,,OVC,<NA>,<NA>,300.0,,,BR,57.2
HAF,2023-08-17 09:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,0.5,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 10:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,4.0,,OVC,<NA>,<NA>,300.0,,,BR,57.2
HAF,2023-08-17 10:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,5.0,,OVC,<NA>,<NA>,300.0,,,BR,57.2
HAF,2023-08-17 10:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,1.25,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 11:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,0.5,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 11:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,0.5,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 11:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,210.0,4.0,0.0,29.87,0.75,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 12:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,1.0,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 12:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,1.0,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 12:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,1.25,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 13:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,0.5,,OVC,<NA>,<NA>,200.0,,,BR,57.2
HAF,2023-08-17 13:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,0.25,,OVC,<NA>,<NA>,200.0,,,FG,57.2
HAF,2023-08-17 13:55:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.87,0.25,,OVC,<NA>,<NA>,200.0,,,FG,57.2
HAF,2023-08-17 14:15:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,0.25,,OVC,<NA>,<NA>,200.0,,,FG,57.2
HAF,2023-08-17 14:35:00+00:00,-122.4996,37.5136,57.2,57.2,100.0,0.0,0.0,0.0,29.88,5.0,,OVC,<NA>,<NA>,300.0,,,BR,57.2
HAF,2023-08-17 14:55:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,190.0,3.0,0.0,29.88,0.75,,OVC,<NA>,<NA>,300.0,,,BR,59.0
HAF,2023-08-17 15:15:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,0.0,0.0,0.0,29.89,0.25,,OVC,<NA>,<NA>,200.0,,,FG,59.0
HAF,2023-08-17 15:35:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,220.0,3.0,0.0,29.89,1.0,,OVC,<NA>,<NA>,300.0,,,BR,59.0
HAF,2023-08-17 15:55:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,230.0,5.0,0.0,29.89,10.0,,OVC,<NA>,<NA>,300.0,,,<NA>,59.0
HAF,2023-08-17 16:15:00+00:00,-122.4996,37.5136,59.0,59.0,100.0,0.0,0.0,0.0,29.89,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,59.0
HAF,2023-08-17 16:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,220.0,4.0,0.0,29.89,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-17 16:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,,4.0,0.0,29.89,10.0,,BKN,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-17 17:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,190.0,5.0,0.0,29.89,10.0,,FEW,<NA>,<NA>,800.0,,,<NA>,62.6
HAF,2023-08-17 17:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,230.0,6.0,0.0,29.89,10.0,,FEW,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-17 17:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,200.0,4.0,0.0,29.89,10.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2023-08-17 18:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,210.0,5.0,0.0,29.9,10.0,,CLR,<NA>,<NA>,,,,<NA>,62.6
HAF,2023-08-17 18:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,220.0,4.0,0.0,29.9,8.0,,SCT,<NA>,<NA>,500.0,,,<NA>,62.6
HAF,2023-08-17 18:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,190.0,6.0,0.0,29.9,6.0,,SCT,<NA>,<NA>,700.0,,,BR,62.6
HAF,2023-08-17 19:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,,4.0,0.0,29.89,2.5,,BKN,BKN,<NA>,300.0,900.0,,BR,62.6
HAF,2023-08-17 19:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,210.0,6.0,0.0,29.9,7.0,,BKN,BKN,<NA>,300.0,600.0,,<NA>,62.6
HAF,2023-08-17 19:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,230.0,6.0,0.0,29.9,4.0,,BKN,<NA>,<NA>,400.0,,,BR,62.6
HAF,2023-08-17 20:15:00+00:00,-122.4996,37.5136,64.4,60.8,88.09,,4.0,0.0,29.9,8.0,,OVC,<NA>,<NA>,500.0,,,<NA>,64.4
HAF,2023-08-17 20:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,,5.0,0.0,29.9,8.0,,OVC,<NA>,<NA>,600.0,,,<NA>,62.6
HAF,2023-08-17 20:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,210.0,6.0,0.0,29.9,5.0,,OVC,<NA>,<NA>,600.0,,,BR,62.6
HAF,2023-08-17 21:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,,4.0,0.0,29.9,8.0,,OVC,<NA>,<NA>,600.0,,,<NA>,62.6
HAF,2023-08-17 21:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,180.0,6.0,0.0,29.9,8.0,,OVC,<NA>,<NA>,600.0,,,<NA>,62.6
HAF,2023-08-17 21:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,190.0,7.0,0.0,29.91,8.0,,OVC,<NA>,<NA>,600.0,,,<NA>,62.6
HAF,2023-08-17 22:15:00+00:00,-122.4996,37.5136,64.4,60.8,88.09,220.0,5.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,800.0,,,<NA>,64.4
HAF,2023-08-17 22:35:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,,5.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,64.4
HAF,2023-08-17 22:55:00+00:00,-122.4996,37.5136,64.4,60.8,88.09,190.0,5.0,0.0,29.89,9.0,,OVC,<NA>,<NA>,800.0,,,<NA>,64.4
HAF,2023-08-17 23:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,,3.0,0.0,29.89,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-17 23:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,,3.0,0.0,29.88,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-17 23:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,150.0,4.0,0.0,29.88,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 00:15:00+00:00,-122.4996,37.5136,64.4,60.8,88.09,170.0,4.0,0.0,29.87,4.0,,OVC,<NA>,<NA>,900.0,,,BR,64.4
HAF,2023-08-18 00:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,,4.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 00:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,220.0,4.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 01:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,230.0,4.0,0.0,29.86,9.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 01:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,220.0,5.0,0.0,29.86,10.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 01:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,0.0,0.0,0.0,29.85,9.0,,OVC,<NA>,<NA>,800.0,,,<NA>,62.6
HAF,2023-08-18 02:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,240.0,4.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,800.0,,,<NA>,62.6
HAF,2023-08-18 02:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,0.0,0.0,0.0,29.86,9.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 02:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,200.0,4.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 03:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,200.0,6.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 03:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,160.0,5.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 03:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,4.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 04:15:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,180.0,5.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,60.8
HAF,2023-08-18 04:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,170.0,6.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 04:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,190.0,5.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,62.6
HAF,2023-08-18 05:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,180.0,6.0,0.0,29.88,9.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 05:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,200.0,5.0,0.0,29.88,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,60.8
HAF,2023-08-18 05:55:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,170.0,5.0,0.0,29.88,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 06:15:00+00:00,-122.4996,37.5136,60.8,60.8,100.0,170.0,8.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 06:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,180.0,6.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 06:55:00+00:00,-122.4996,37.5136,60.8,60.8,100.0,170.0,9.0,0.0,29.88,10.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 07:15:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,170.0,8.0,0.0,29.88,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,60.8
HAF,2023-08-18 07:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,190.0,7.0,0.0,29.88,9.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 07:55:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,180.0,7.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 08:15:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,160.0,7.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,600.0,,,<NA>,60.8
HAF,2023-08-18 08:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,170.0,7.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,60.8
HAF,2023-08-18 08:55:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,180.0,7.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,60.8
HAF,2023-08-18 09:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,180.0,7.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 09:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,180.0,6.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,700.0,,,<NA>,62.6
HAF,2023-08-18 09:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,190.0,6.0,0.0,29.86,10.0,,OVC,<NA>,<NA>,800.0,,,<NA>,62.6
HAF,2023-08-18 10:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,180.0,5.0,0.0,29.86,10.0,,OVC,<NA>,<NA>,900.0,,,<NA>,62.6
HAF,2023-08-18 10:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,170.0,7.0,0.0,29.87,10.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
HAF,2023-08-18 10:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,160.0,7.0,0.0,29.86,10.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-18 11:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,7.0,0.0,29.86,10.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-18 11:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,7.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-18 11:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,160.0,9.0,0.0,29.86,9.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-18 12:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,9.0,0.0,29.86,9.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-18 12:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,10.0,0.0,29.86,9.0,,OVC,<NA>,<NA>,1200.0,,,<NA>,62.6
HAF,2023-08-18 12:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,8.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,1200.0,,,<NA>,62.6
HAF,2023-08-18 13:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,7.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-18 13:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,9.0,0.0,29.87,9.0,,OVC,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-18 13:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,7.0,0.0,29.88,8.0,,OVC,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-18 14:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,160.0,9.0,0.0,29.88,9.0,,OVC,<NA>,<NA>,1400.0,,,<NA>,62.6
HAF,2023-08-18 14:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,8.0,0.0,29.89,9.0,,OVC,<NA>,<NA>,1400.0,,,<NA>,62.6
HAF,2023-08-18 14:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,9.0,0.0,29.89,8.0,,OVC,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-18 15:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,7.0,0.0,29.89,9.0,,OVC,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-18 15:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,150.0,9.0,0.0,29.89,9.0,,OVC,<NA>,<NA>,1400.0,,,<NA>,62.6
HAF,2023-08-18 15:55:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,150.0,7.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,1400.0,,,<NA>,64.4
HAF,2023-08-18 16:15:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,160.0,8.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,1400.0,,,<NA>,64.4
HAF,2023-08-18 16:35:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,160.0,8.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,1500.0,,,<NA>,64.4
HAF,2023-08-18 16:55:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,160.0,8.0,0.0,29.9,10.0,,OVC,<NA>,<NA>,1500.0,,,<NA>,64.4
HAF,2023-08-18 17:15:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,160.0,8.0,0.0,29.9,9.0,,OVC,<NA>,<NA>,1500.0,,,<NA>,64.4
HAF,2023-08-18 17:35:00+00:00,-122.4996,37.5136,64.4,59.0,82.62,160.0,8.0,0.0,29.91,10.0,,OVC,<NA>,<NA>,1600.0,,,<NA>,64.4
HAF,2023-08-18 17:55:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,170.0,9.0,0.0,29.91,9.0,,OVC,<NA>,<NA>,1600.0,,,<NA>,66.2
HAF,2023-08-18 18:15:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,170.0,9.0,0.0,29.91,10.0,,OVC,<NA>,<NA>,1600.0,,,<NA>,66.2
HAF,2023-08-18 18:35:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,210.0,9.0,0.0,29.91,10.0,,OVC,<NA>,<NA>,1700.0,,,<NA>,66.2
HAF,2023-08-18 18:55:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,200.0,11.0,0.0,29.91,10.0,,OVC,<NA>,<NA>,1800.0,,,<NA>,66.2
HAF,2023-08-18 19:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,8.0,0.0,29.9,10.0,,OVC,<NA>,<NA>,1900.0,,,<NA>,68.0
HAF,2023-08-18 19:35:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.9,10.0,,BKN,<NA>,<NA>,2000.0,,,<NA>,68.0
HAF,2023-08-18 19:55:00+00:00,-122.4996,37.5136,69.8,59.0,68.55,200.0,8.0,0.0,29.9,10.0,,SCT,<NA>,<NA>,2100.0,,,<NA>,69.8
HAF,2023-08-18 20:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.89,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 20:35:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,7.0,0.0,29.9,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 20:55:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.9,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 21:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.89,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 21:35:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,8.0,0.0,29.89,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 21:55:00+00:00,-122.4996,37.5136,69.8,59.0,68.55,180.0,8.0,0.0,29.88,10.0,,CLR,<NA>,<NA>,,,,<NA>,69.8
HAF,2023-08-18 22:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,7.0,0.0,29.88,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 22:35:00+00:00,-122.4996,37.5136,69.8,59.0,68.55,180.0,8.0,0.0,29.87,10.0,,CLR,<NA>,<NA>,,,,<NA>,69.8
HAF,2023-08-18 22:55:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.87,9.0,13.0,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 23:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,9.0,0.0,29.86,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 23:35:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,200.0,7.0,0.0,29.86,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-18 23:55:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,190.0,8.0,0.0,29.85,9.0,,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2023-08-19 00:15:00+00:00,-122.4996,37.5136,68.0,59.0,72.92,190.0,8.0,0.0,29.85,10.0,,CLR,<NA>,<NA>,,,,<NA>,68.0
HAF,2023-08-19 00:35:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,,6.0,0.0,29.85,10.0,,CLR,<NA>,<NA>,,,,<NA>,66.2
HAF,2023-08-19 00:55:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,200.0,7.0,0.0,29.84,9.0,,FEW,<NA>,<NA>,12000.0,,,<NA>,66.2
HAF,2023-08-19 01:15:00+00:00,-122.4996,37.5136,66.2,59.0,77.6,170.0,6.0,0.0,29.84,10.0,,FEW,<NA>,<NA>,12000.0,,,<NA>,66.2
HAF,2023-08-19 01:35:00+00:00,-122.4996,37.5136,64.4,60.8,88.09,160.0,5.0,0.0,29.83,10.0,,CLR,<NA>,<NA>,,,,<NA>,64.4
HAF,2023-08-19 01:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,170.0,5.0,0.0,29.83,10.0,,FEW,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-19 02:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,170.0,5.0,0.0,29.83,10.0,,FEW,<NA>,<NA>,1300.0,,,<NA>,62.6
HAF,2023-08-19 02:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,180.0,5.0,0.0,29.83,9.0,,FEW,<NA>,<NA>,1200.0,,,<NA>,62.6
HAF,2023-08-19 02:55:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,170.0,3.0,0.0,29.83,9.0,,FEW,BKN,<NA>,1200.0,12000.0,,<NA>,62.6
HAF,2023-08-19 03:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,180.0,4.0,0.0,29.83,10.0,,BKN,<NA>,<NA>,12000.0,,,<NA>,62.6
HAF,2023-08-19 03:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,170.0,4.0,0.0,29.83,10.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2023-08-19 03:55:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,,3.0,0.0,29.83,9.0,,CLR,<NA>,<NA>,,,,<NA>,60.8
HAF,2023-08-19 04:15:00+00:00,-122.4996,37.5136,60.8,57.2,87.92,0.0,0.0,0.0,29.84,9.0,,FEW,SCT,<NA>,1400.0,12000.0,,<NA>,60.8
HAF,2023-08-19 04:35:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,0.0,0.0,0.0,29.84,10.0,,BKN,BKN,<NA>,1100.0,12000.0,,<NA>,60.8
HAF,2023-08-19 04:55:00+00:00,-122.4996,37.5136,60.8,59.0,93.79,0.0,0.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,60.8
HAF,2023-08-19 05:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,0.0,0.0,0.0,29.85,10.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-19 05:35:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,0.0,0.0,0.0,29.84,10.0,,OVC,<NA>,<NA>,1100.0,,,<NA>,62.6
HAF,2023-08-19 05:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,0.0,0.0,0.0,29.84,10.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
HAF,2023-08-19 06:15:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,170.0,5.0,0.0,29.84,10.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
HAF,2023-08-19 06:35:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,160.0,4.0,0.0,29.83,9.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
HAF,2023-08-19 06:55:00+00:00,-122.4996,37.5136,62.6,60.8,93.83,180.0,4.0,0.0,29.83,9.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
HAF,2023-08-19 07:15:00+00:00,-122.4996,37.5136,62.6,59.0,88.0,140.0,6.0,0.0,29.83,10.0,,OVC,<NA>,<NA>,1000.0,,,<NA>,62.6
